id,id_local,id_client,name_client,product_id,product_name,quantity,price,total_price,sale_by_publisher,sale_online,date,is_suscribed
2905,75,639-67-6368,Megan Smith,5407007142101,121,2,34.77324982298906,69.54649964597812,0,0,2021-05-01,0
2906,50,781-42-7422,Caroline Branch,5407007142101,57,9,67.50735392930697,607.5661853637628,0,0,2021-05-19,0
2907,85,277-08-4537,Alex Perez,87932003309,0,9,28.773899656465005,258.96509690818505,1,0,2021-05-31,0
2908,6,153-11-3056,Mary Schaefer,73657010920,68,7,13.376067626500063,93.63247338550045,1,0,2021-05-19,0
2909,95,878-09-5681,Jesse Perry,5407007142101,121,8,34.77324982298906,278.18599858391246,1,0,2021-06-22,0
2910,60,632-74-6762,Michelle Smith,9003579000458,56,10,1.2807645778928998,12.807645778928997,0,True,2021-06-12,1
2911,64,033-23-6319,Erin Larson,1810295,1,4,68.62905211172388,274.5162084468955,1,0,2021-06-10,0
2912,70,443-95-5321,Adam Hubbard,7613035525641,157,5,23.6897665326979,118.4488326634895,0,0,2021-05-21,0
2913,49,449-99-4900,Kara Ortiz,3182550720854,42,7,50.98604617861327,356.9023232502929,1,True,2021-05-14,1
2914,9,299-45-0813,Eric Riley,9003579310496,110,3,4.322635929755197,12.967907789265592,1,True,2021-06-11,1
2915,60,384-95-2693,Nicole Cruz,8714265973116,149,3,26.26190054573194,78.78570163719581,1,False,2021-06-21,1
2916,59,260-94-9139,Linda Thompson,7613036484770,188,1,20.668971303201157,20.668971303201157,1,False,2021-06-07,1
2917,88,167-97-0806,Karen Mitchell,4047459007248,186,5,3.320022282853188,16.60011141426594,0,0,2021-05-30,0
2918,11,248-01-3208,Ralph Tran,46798771272,35,2,3.754427632845825,7.50885526569165,1,0,2021-06-12,0
2919,43,338-55-3454,David Roberts,46798771272,34,3,77.52873247481502,232.58619742444506,0,0,2021-05-20,0
2920,58,843-81-3002,Darren Austin,5060122492072,71,7,3.123002334121166,21.86101633884816,0,0,2021-05-24,0
2921,66,821-89-9506,Jennifer Meyer,5060166591175,41,3,20.587141787526317,61.76142536257895,1,0,2021-06-16,0
2922,31,534-32-0689,Angela Malone,7613036484770,164,6,14.92859367975171,89.57156207851025,0,True,2021-05-01,1
2923,24,230-06-5317,Donna Crawford,87932003477,123,1,24.113170189923082,24.113170189923082,0,False,2021-06-07,1
2924,30,436-47-2289,Elizabeth Richardson,5407007142101,178,3,63.09580145820534,189.28740437461602,1,0,2021-06-19,0
2925,70,882-60-1277,Katherine Curtis,46798771272,135,1,51.67464071636017,51.67464071636017,0,0,2021-06-11,0
2926,23,826-44-2316,Tiffany Edwards,5407007142101,166,3,12.258724322835299,36.7761729685059,1,0,2021-05-02,0
2927,40,868-47-8438,Kevin Collins,87932003477,33,10,7.244229300845583,72.44229300845583,0,False,2021-05-11,1
2928,84,570-41-9276,Randy Skinner,8410100070322,2,5,37.20832689418052,186.0416344709026,0,0,2021-05-29,0
2929,34,073-90-2667,Austin Webster,7613033663246,174,3,22.065736769040758,66.19721030712228,1,True,2021-05-24,1
2930,33,783-87-7965,Matthew Stewart,4305615476261,64,1,53.71526945507846,53.71526945507846,1,0,2021-06-03,0
2931,12,071-85-3394,Stephen Gross,55800249500,7,9,12.439454721243731,111.95509249119358,0,False,2021-06-29,1
2932,4,852-25-2603,Alexis Santiago,73657009290,153,4,11.402703417987516,45.61081367195006,1,0,2021-06-10,0
2933,20,318-55-0834,Donald Jordan,1810295,127,1,2.1266592557119104,2.1266592557119104,0,0,2021-05-31,0
2934,29,479-01-0720,Kimberly Stevens,20665654,54,3,13.236855575942869,39.710566727828606,1,False,2021-06-16,1
2935,3,886-46-6640,Jeanne Smith,87932003590,25,10,76.07831223126739,760.7831223126739,0,0,2021-06-26,0
2936,40,576-87-3753,Terri Briggs,6151100031389,141,5,0.9931113325283434,4.965556662641717,0,False,2021-05-10,1
2937,79,606-33-5141,Steven Taylor,9003579310496,110,2,4.322635929755197,8.645271859510395,0,False,2021-06-14,1
2938,2,051-18-8280,Richard Wilson,8410100070322,147,8,1.0241043779716956,8.192835023773565,0,0,2021-05-25,0
2939,35,111-42-1968,Michael Richard,4004218126435,124,2,42.50373949826945,85.0074789965389,0,0,2021-06-01,0
2940,14,085-59-3531,Travis Heath,9003579310496,110,7,4.322635929755197,30.25845150828638,1,False,2021-05-14,1
2941,14,181-88-2491,Jeremy Wheeler,9003579310496,148,5,24.99519818022856,124.9759909011428,1,False,2021-06-22,1
2942,86,473-13-9184,Michael Grant,55800249500,58,10,38.28707578086815,382.8707578086815,1,0,2021-06-28,0
2943,56,168-22-7960,Destiny Stevens,4047459007248,69,2,36.96916526549941,73.93833053099883,1,0,2021-05-22,0
2944,37,869-79-1821,Michael Camacho,87932000278,20,1,10.007150832196995,10.007150832196995,0,0,2021-05-10,0
2945,47,570-15-3034,Matthew Church,7613035525641,157,7,23.6897665326979,165.8283657288853,1,0,2021-05-21,0
2946,26,355-86-7396,Matthew Maldonado,3182550720854,92,5,15.478576066563072,77.39288033281537,0,False,2021-05-09,1
2947,88,352-94-7366,David Lutz,9003579000458,93,8,3.3409177825963265,26.727342260770612,1,0,2021-06-26,0
2948,99,645-76-4084,Deborah Taylor,8714265973116,5,2,78.36027282908213,156.72054565816427,1,True,2021-05-22,1
2949,67,664-01-9717,Brian Chen,87932003309,0,7,28.773899656465005,201.41729759525504,1,0,2021-06-04,0
2950,35,238-80-6297,Andrew Mosley,55800249500,160,1,4.580269172700827,4.580269172700827,1,0,2021-06-01,0
2951,43,728-46-1178,Laurie Wood,1810295,1,10,68.62905211172388,686.2905211172388,0,0,2021-05-09,0
2952,8,419-14-4936,Jodi Richard,1810295,106,9,28.872528907532676,259.8527601677941,0,0,2021-06-26,0
2953,72,628-61-9917,Ruben Thompson Jr.,73657009290,153,8,11.402703417987516,91.22162734390012,1,True,2021-05-11,1
2954,89,301-13-3077,Tracey Parker,87932003590,19,10,57.600678907649026,576.0067890764902,1,0,2021-06-21,0
2955,33,280-50-7914,Jeffery Bennett,5425007388084,108,6,3.8352973382179822,23.011784029307893,1,0,2021-06-27,0
2956,41,462-80-2826,Donald Lawrence,46798771272,196,9,25.32786350610405,227.95077155493644,0,0,2021-06-07,0
2957,46,484-59-6856,Nicholas Dawson,8410100070322,199,8,11.054243409127647,88.43394727302118,0,0,2021-06-06,0
2958,68,874-26-8636,Rodney Wall,5425007388084,175,10,56.40602183269137,564.0602183269137,1,False,2021-06-04,1
2959,13,692-50-2824,Peter Moody,55800249500,58,9,38.28707578086815,344.5836820278133,1,False,2021-06-17,1
2960,79,765-35-7769,Mark Richardson,5407007142101,166,2,12.258724322835299,24.517448645670598,0,False,2021-06-25,1
2961,13,393-43-0253,Tyler Holland,3182550720854,132,4,29.864525180829506,119.45810072331803,1,False,2021-06-02,1
2962,14,689-06-9877,Danny Daniel,8714265975264,144,1,1.3271826207557047,1.3271826207557047,1,False,2021-06-18,1
2963,72,589-63-8689,Lauren Hawkins,9003579000458,61,6,58.38227316446619,350.29363898679713,1,True,2021-05-04,1
2964,30,368-32-7315,Sarah Jones,87932600515,145,1,13.033429710065677,13.033429710065677,0,0,2021-05-12,0
2965,0,656-56-9816,Katherine Padilla,87932003361,89,7,3.6605437545705364,25.623806281993755,0,0,2021-05-07,0
2966,55,475-87-9099,Patricia Johnson,8714265975264,43,1,12.36163890073219,12.36163890073219,0,True,2021-06-30,1
2967,5,171-53-6375,Gregory Barker,87932600010,81,10,38.57441493240418,385.7441493240418,1,False,2021-06-17,1
2968,49,688-95-0731,Julie Thomas,55800249500,45,4,4.3645094330892995,17.458037732357198,1,True,2021-06-01,1
2969,98,840-82-0783,Daniel Vasquez,46798771272,72,10,39.31329600949181,393.1329600949181,0,0,2021-05-05,0
2970,48,645-57-0582,Nathan Valenzuela,87932003484,31,8,17.555741298980347,140.44593039184278,0,0,2021-06-27,0
2971,61,226-92-1077,Vickie Johnson,8001154125603,82,10,11.698554077189666,116.98554077189667,1,False,2021-05-27,1
2972,3,589-76-0590,Marc Long,9003579000458,61,1,58.38227316446619,58.38227316446619,0,0,2021-05-26,0
2973,41,636-86-4109,Matthew Burns,7613035525641,157,9,23.6897665326979,213.20789879428108,0,0,2021-05-28,0
2974,99,524-63-1139,Wayne Anderson,1810295,127,6,2.1266592557119104,12.759955534271462,0,True,2021-05-02,1
2975,88,315-77-3892,Mr. Aaron Bridges,29046201,177,6,42.04695735342633,252.28174412055796,1,0,2021-06-19,0
2976,17,865-39-6124,Heather Moore,8714265071362,133,4,9.00818025341131,36.03272101364524,1,True,2021-06-18,1
2977,11,516-40-2572,Jasmine Miller,7613033663246,107,1,20.831897103470897,20.831897103470897,0,0,2021-06-23,0
2978,77,532-80-8206,Kaylee Francis,1810295,106,1,28.872528907532676,28.872528907532676,0,False,2021-06-09,1
2979,31,028-01-8905,Jacob Brooks,3182550720854,113,1,17.865268860496293,17.865268860496293,1,True,2021-06-16,1
2980,69,087-48-1009,Krista Allen,9003579310496,148,9,24.99519818022856,224.95678362205703,1,True,2021-05-30,1
2981,96,812-27-9978,Timothy Evans,8001154125603,82,6,11.698554077189666,70.19132446313799,0,True,2021-06-02,1
2982,61,568-56-6488,Patricia Williams,87932003309,0,5,28.773899656465005,143.86949828232503,0,False,2021-05-06,1
2983,76,609-54-4925,Patrick Flores,87932003606,47,5,11.559700924085565,57.79850462042782,0,False,2021-06-15,1
2984,53,516-47-3674,Jennifer Rivers,73657009290,153,2,11.402703417987516,22.80540683597503,1,True,2021-06-08,1
2985,22,167-12-0522,Garrett Ward,4305615476261,86,9,39.3144220755154,353.8297986796386,0,True,2021-06-08,1
2986,92,284-97-5971,Taylor Garner,46798771272,135,1,51.67464071636017,51.67464071636017,1,0,2021-05-26,0
2987,36,761-12-7280,Darrell Johnson,46798771272,182,8,51.619531019581416,412.9562481566513,0,True,2021-06-07,1
2988,67,029-87-5163,Shawn Smith DDS,4008429037986,77,8,24.234550848389052,193.87640678711242,1,0,2021-06-13,0
2989,69,066-50-5279,Emily Gaines,8714265975264,172,5,15.555806771311246,77.77903385655623,1,True,2021-05-02,1
2990,3,025-02-5275,Cameron Becker,41244241088,125,6,50.51151004305312,303.0690602583187,0,0,2021-05-16,0
2991,20,702-21-8432,Kimberly Turner,87932003361,83,9,7.173241433110372,64.55917289799335,1,0,2021-05-14,0
2992,42,267-55-3722,Danny Cook,41244241088,192,1,21.226253412162787,21.226253412162787,0,True,2021-05-27,1
2993,49,475-34-6990,Jeffrey Edwards,7613036484770,164,2,14.92859367975171,29.85718735950342,0,False,2021-05-11,1
2994,42,444-99-5744,Reginald Wallace,4305615476261,64,3,53.71526945507846,161.14580836523538,0,True,2021-06-20,1
2995,48,178-24-0655,Julie Ray,5425007388084,108,2,3.8352973382179822,7.6705946764359645,0,0,2021-06-07,0
2996,46,478-04-9051,Lance King,29046201,138,2,69.10122143445398,138.20244286890795,0,0,2021-06-01,0
2997,26,271-75-5172,Edward Johnson,4008429037986,29,10,43.77997817722501,437.7997817722501,1,False,2021-06-19,1
2998,26,363-79-8028,Nicole Mayer,87932003484,52,9,16.431331351734116,147.88198216560704,1,False,2021-06-24,1
2999,22,372-76-7953,Ricardo Mitchell,20665654,70,1,71.7847181204674,71.7847181204674,0,True,2021-05-01,1
3000,92,003-82-1123,Keith Sloan,8410100070322,147,8,1.0241043779716956,8.192835023773565,1,0,2021-05-18,0
3001,6,251-57-6879,Lisa Edwards,29046201,184,8,15.00161583727788,120.01292669822304,1,0,2021-05-05,0
3002,89,309-98-7978,Daniel Ferguson,7613035525641,187,8,55.32042565381758,442.56340523054064,1,0,2021-05-01,0
3003,4,755-70-2532,Micheal Roberts,29046201,177,9,42.04695735342633,378.42261618083694,0,0,2021-06-29,0
3004,98,116-99-6878,Sarah Whitney,87932003309,0,2,28.773899656465005,57.54779931293001,0,0,2021-05-01,0
3005,83,373-60-6388,Ariel Hamilton,4305615476261,142,6,17.475014729356992,104.85008837614195,0,True,2021-05-05,1
3006,98,622-75-1640,Timothy Hoffman,5407007142101,178,2,63.09580145820534,126.19160291641067,1,0,2021-05-25,0
3007,51,243-45-1525,Gabriel Bowman,87932003477,33,7,7.244229300845583,50.70960510591908,1,0,2021-05-26,0
3008,36,378-70-7300,Cheryl Hughes,3182550720854,92,1,15.478576066563072,15.478576066563072,0,True,2021-05-27,1
3009,88,717-68-6023,Jackie Rollins,6151100031389,141,2,0.9931113325283434,1.9862226650566868,0,0,2021-06-06,0
3010,20,686-94-6187,Edward Collier,7613033663246,191,9,34.929560341917366,314.3660430772563,1,0,2021-05-26,0
3011,49,008-32-5818,Mary Contreras,8714265975264,99,4,36.48804838821378,145.9521935528551,1,False,2021-05-20,1
3012,99,330-67-0565,Karina Roberson,8001154125603,21,2,21.970513737026668,43.941027474053335,0,False,2021-05-25,1
3013,71,513-84-5176,Eric Mcclain,5425007388084,108,6,3.8352973382179822,23.011784029307893,0,False,2021-05-31,1
3014,65,183-20-2677,Jessica Ward,9003579000458,119,9,12.747782720312461,114.73004448281215,1,True,2021-05-22,1
3015,19,485-29-3412,Barbara Stewart,9003579000458,56,10,1.2807645778928998,12.807645778928997,0,False,2021-06-15,1
3016,80,852-31-4589,Karen Marshall,7613033663246,105,3,13.76428583674838,41.29285751024514,1,0,2021-05-27,0
3017,41,170-72-1106,Margaret Ochoa,87932003484,52,2,16.431331351734116,32.86266270346823,0,0,2021-06-05,0
3018,57,728-18-2241,Nicholas Lopez,8714265975264,85,7,11.058062214981362,77.40643550486953,0,True,2021-05-27,1
3019,44,799-32-7864,Nathaniel Hood,46798771272,111,10,6.882186610539235,68.82186610539235,1,True,2021-05-13,1
3020,11,214-07-6646,Brian Sanders,9003579310496,148,7,24.99519818022856,174.96638726159992,1,0,2021-06-23,0
3021,22,259-80-7474,Phillip Cantrell,4047459007248,115,3,20.473695530113353,61.42108659034006,0,True,2021-06-19,1
3022,55,131-06-2008,Christine Harvey,8714265975264,144,2,1.3271826207557047,2.6543652415114094,0,True,2021-05-11,1
3023,63,843-84-5734,Pamela Miller,4305615476261,122,2,75.67572182528164,151.35144365056328,0,0,2021-06-01,0
3024,90,352-70-4698,Gloria Murray DVM,8001154125603,109,3,13.648600527158228,40.94580158147468,0,0,2021-06-19,0
3025,50,327-64-3708,Leah Pena,5425007388084,114,3,47.42956539604662,142.28869618813985,1,0,2021-06-25,0
3026,37,048-29-6781,Edward Hall,7613033663246,174,3,22.065736769040758,66.19721030712228,1,0,2021-05-18,0
3027,78,372-09-2904,Veronica Mejia,7613033663246,60,9,0.24872637658628793,2.2385373892765914,0,False,2021-06-16,1
3028,99,100-33-5409,Michelle Flores,29046201,138,1,69.10122143445398,69.10122143445398,1,False,2021-05-18,1
3029,62,873-45-5750,Alan Williams,46798771272,78,3,3.1409907860300588,9.422972358090176,1,True,2021-05-27,1
3030,71,780-34-1369,Christopher Avila,55800249500,160,7,4.580269172700827,32.061884208905795,1,True,2021-05-18,1
3031,3,445-02-5170,Alejandro Marsh,87932000278,20,9,10.007150832196995,90.06435748977296,1,0,2021-06-14,0
3032,6,515-02-7147,Kristina Stephenson,46798771272,111,9,6.882186610539235,61.93967949485312,0,0,2021-05-06,0
3033,0,392-76-1133,Rebekah Benson,55800249500,7,1,12.439454721243731,12.439454721243731,1,0,2021-05-28,0
3034,80,676-79-2270,Gary Welch,7613035525641,157,10,23.6897665326979,236.897665326979,0,0,2021-05-06,0
3035,25,208-61-8407,Nicholas Holt,87932000278,6,2,0.08342580995326432,0.16685161990652864,1,0,2021-05-02,0
3036,31,693-88-6727,Stephen Pollard,4004218126435,103,9,38.080469406891595,342.72422466202437,0,True,2021-06-29,1
3037,3,493-11-6270,Gina Jennings,4008429037986,29,7,43.77997817722501,306.4598472405751,0,0,2021-06-12,0
3038,75,418-39-7296,Robert Hays,4305615476261,74,10,7.776807703416683,77.76807703416682,0,0,2021-05-31,0
3039,18,259-52-9060,Rebecca Flores,3182550720854,132,4,29.864525180829506,119.45810072331803,0,0,2021-06-17,0
3040,17,076-39-8521,Pamela Sanchez,5407007142101,57,6,67.50735392930697,405.0441235758418,1,True,2021-06-01,1
3041,76,429-88-5905,Steven Banks,7613035220805,30,1,34.64818060253212,34.64818060253212,0,True,2021-05-18,1
3042,73,789-44-4454,David Watson,87932003484,52,10,16.431331351734116,164.31331351734116,0,True,2021-05-17,1
3043,35,863-61-7815,Sarah Johnson,7613036484770,188,5,20.668971303201157,103.34485651600579,1,0,2021-06-23,0
3044,29,229-05-4295,Jenna Marks,87932000278,84,5,11.623611490915442,58.11805745457721,0,False,2021-06-07,1
3045,3,895-67-5480,Justin Walker,5407007142101,57,3,67.50735392930697,202.5220617879209,0,0,2021-06-29,0
3046,47,623-54-5465,Andrew King,8000066444505,143,3,58.29481802462215,174.88445407386646,0,0,2021-06-29,0
3047,52,186-75-8882,Joshua Fitzgerald,41244241088,125,9,50.51151004305312,454.6035903874781,0,0,2021-05-04,0
3048,94,667-59-1266,Jennifer Hernandez,20665654,70,6,71.7847181204674,430.7083087228044,1,0,2021-05-19,0
3049,63,425-67-1214,Rachel Fisher,87932600010,27,5,65.36429248361651,326.82146241808255,1,0,2021-06-02,0
3050,24,810-14-2891,Jason Villarreal,5425007388084,114,1,47.42956539604662,47.42956539604662,0,False,2021-06-06,1
3051,34,121-20-9396,Juan Howard,8714265975264,99,4,36.48804838821378,145.9521935528551,0,True,2021-05-04,1
3052,76,277-56-7176,Sara Kaufman,46798771272,182,2,51.619531019581416,103.23906203916283,0,True,2021-05-11,1
3053,62,132-60-4319,Peggy Humphrey,4004218126435,22,5,83.40356209087805,417.01781045439026,0,True,2021-05-06,1
3054,15,703-65-0808,Morgan Nguyen,8714265973116,15,2,38.7827262355788,77.5654524711576,0,0,2021-05-31,0
3055,30,576-92-5624,Kevin Jackson,5407007142101,166,4,12.258724322835299,49.034897291341196,0,0,2021-05-15,0
3056,94,629-59-4484,Sean Cruz,8000066444505,158,1,6.569845518861341,6.569845518861341,1,0,2021-06-21,0
3057,57,138-82-8743,Darryl Horn,7613036484770,188,8,20.668971303201157,165.35177042560926,0,True,2021-05-15,1
3058,83,772-55-7286,Lindsay Coleman,1810295,130,3,23.716898937208594,71.15069681162578,0,True,2021-05-12,1
3059,3,519-96-2723,Amanda Cohen,29046201,170,1,10.095411308368474,10.095411308368474,0,0,2021-06-27,0
3060,58,526-36-8572,Matthew Hines,4305615476261,198,8,11.895043978145894,95.16035182516715,0,0,2021-05-31,0
3061,77,368-62-2932,Benjamin Bright,7613035525641,187,6,55.32042565381758,331.9225539229055,1,False,2021-06-29,1
3062,94,186-53-8562,Kathleen Miller,5425007388084,114,1,47.42956539604662,47.42956539604662,0,0,2021-05-17,0
3063,86,117-73-6023,Chelsea Harris,7613033663246,102,10,14.382791837086115,143.82791837086114,0,0,2021-06-05,0
3064,82,441-72-0855,Renee Smith,29046201,138,3,69.10122143445398,207.30366430336193,1,False,2021-05-02,1
3065,93,659-38-2822,Alexis Miller,4008429037986,151,7,0.7059783119806797,4.941848183864758,1,True,2021-06-16,1
3066,48,736-73-8259,Katherine Scott,29046201,40,8,20.012266334387654,160.09813067510123,0,0,2021-05-22,0
3067,93,612-77-8086,Miranda Sanford,8410100070322,39,10,2.513604925687593,25.136049256875932,1,True,2021-06-05,1
3068,11,522-76-7047,Cynthia Harrison PhD,20665654,190,1,12.170561368223115,12.170561368223115,1,0,2021-06-30,0
3069,5,509-41-7565,Paul Cox,9003579310496,117,7,36.3510387147983,254.4572710035881,0,False,2021-05-22,1
3070,14,337-73-6536,Todd Knight,8410100070322,98,7,45.4926820213862,318.4487741497034,1,False,2021-06-21,1
3071,13,242-91-7136,Joshua Wilson,30111493255,181,7,17.64624851386766,123.52373959707363,0,False,2021-06-14,1
3072,79,774-58-3634,Curtis Bradley,9003579310496,117,7,36.3510387147983,254.4572710035881,1,False,2021-06-23,1
3073,50,698-07-2421,Bryan George,4305615476261,64,3,53.71526945507846,161.14580836523538,0,0,2021-05-09,0
3074,34,655-50-8777,Robin Morris,55800249500,131,10,5.122407143280199,51.22407143280199,0,False,2021-06-01,1
3075,6,538-89-1477,Richard Jones,87932600010,81,1,38.57441493240418,38.57441493240418,1,0,2021-05-02,0
3076,49,381-57-0572,Alicia Black,46798771272,112,7,39.81892921413993,278.7325044989795,1,True,2021-05-26,1
3077,90,436-72-4609,Michael Park,29046201,40,5,20.012266334387654,100.06133167193826,0,0,2021-05-02,0
3078,37,825-52-8478,Mary Porter,87932003477,140,8,35.27968673503639,282.23749388029114,1,0,2021-05-26,0
3079,14,848-90-6061,Bryan Kline,4008429037986,29,4,43.77997817722501,175.11991270890005,0,False,2021-05-06,1
3080,89,105-02-2108,Peter Boyer,87932003576,80,7,21.773658237341145,152.415607661388,1,0,2021-06-25,0
3081,39,362-57-6197,Pamela Clark,5425007388084,114,4,47.42956539604662,189.71826158418648,0,0,2021-06-17,0
3082,73,128-76-7332,Becky Wood,87932003590,49,9,6.055274471337997,54.49747024204197,0,True,2021-06-22,1
3083,21,551-42-6276,Angel Woods,4004218126435,124,7,42.50373949826945,297.5261764878861,1,True,2021-06-04,1
3084,90,791-65-7696,Jessica Galvan,4047459007248,183,1,51.449903048220825,51.449903048220825,1,0,2021-05-13,0
3085,53,490-67-5604,Ronald Moran,1810295,1,3,68.62905211172388,205.88715633517165,0,True,2021-06-25,1
3086,72,510-27-2580,Christy Burns,87932003484,129,4,20.877673914388204,83.51069565755282,0,True,2021-06-12,1
3087,39,493-65-3041,Kathy Cook,20665654,190,1,12.170561368223115,12.170561368223115,0,0,2021-05-09,0
3088,1,512-08-5153,Tara Salazar,8410100070322,147,3,1.0241043779716956,3.072313133915087,0,0,2021-06-11,0
3089,16,420-51-4540,Eric Trujillo,3182550720854,101,10,7.857958184482315,78.57958184482315,1,True,2021-05-17,1
3090,16,416-89-2081,Kimberly Stevens,8001154125603,82,2,11.698554077189666,23.397108154379332,0,True,2021-06-22,1
3091,15,188-05-9490,Brendan Marshall,7613036484770,14,7,17.6785611648407,123.74992815388491,1,0,2021-06-14,0
3092,68,323-16-4266,Aaron Levine,87932600010,81,8,38.57441493240418,308.59531945923345,1,True,2021-05-02,1
3093,13,274-18-4962,Regina Perez,46798771272,196,6,25.32786350610405,151.96718103662428,1,False,2021-05-30,1
3094,49,759-81-5802,Melissa Walker,87932003590,49,6,6.055274471337997,36.331646828027985,1,True,2021-06-01,1
3095,27,068-87-3847,Kyle Wallace,8410100070322,147,7,1.0241043779716956,7.168730645801869,1,True,2021-05-11,1
3096,54,592-22-1898,James Vincent,7613036484770,194,9,2.0300406109216165,18.27036549829455,0,False,2021-06-27,1
3097,64,457-33-5078,Joel Hardy,8410100070322,2,7,37.20832689418052,260.45828825926367,0,0,2021-06-06,0
3098,11,606-64-6971,Christine Kelly,87932003590,19,1,57.600678907649026,57.600678907649026,0,0,2021-05-17,0
3099,68,246-52-1080,Joshua May,7613035525641,32,6,6.834276642902684,41.005659857416106,1,False,2021-06-15,1
3100,58,799-36-5897,Michael Anderson,8714265975264,99,6,36.48804838821378,218.92829032928267,1,0,2021-06-23,0
3101,79,171-25-5584,Sharon Thompson,20665654,189,1,38.68579028386389,38.68579028386389,0,False,2021-06-15,1
3102,92,362-38-3386,Leah Ortiz,73657009290,44,7,1.4580848427941362,10.206593899558953,1,0,2021-05-18,0
3103,23,713-21-7161,Kiara Rodriguez,41244241088,8,3,29.596021891694257,88.78806567508278,1,0,2021-05-27,0
3104,64,347-46-1865,Jennifer Castro,8714265071362,94,3,3.9443375465003077,11.833012639500923,0,0,2021-06-27,0
3105,36,048-77-5107,Amy Sanford,8714265973116,15,6,38.7827262355788,232.6963574134728,1,True,2021-06-04,1
3106,91,366-35-3660,Teresa Dorsey,5060166591175,41,8,20.587141787526317,164.69713430021054,0,0,2021-06-13,0
3107,27,116-68-6627,Keith Ramirez,87932003606,47,2,11.559700924085565,23.11940184817113,1,True,2021-06-26,1
3108,48,434-48-7513,Kristopher Castro,3182550720854,132,5,29.864525180829506,149.32262590414754,0,0,2021-05-04,0
3109,13,052-48-6028,Stephanie Turner,5425007388084,175,6,56.40602183269137,338.4361309961482,1,False,2021-05-18,1
3110,82,472-29-7284,Alex Scott,8410100070322,98,7,45.4926820213862,318.4487741497034,0,False,2021-05-01,1
3111,25,360-89-7474,Veronica Hunt,8410100070322,199,4,11.054243409127647,44.21697363651059,0,0,2021-06-25,0
3112,13,336-50-6522,Jonathan Daniels,8714265071362,94,4,3.9443375465003077,15.77735018600123,0,False,2021-06-18,1
3113,32,864-30-8476,Andrea Robinson,87932003590,19,1,57.600678907649026,57.600678907649026,1,True,2021-05-21,1
3114,53,753-35-1759,Jason Simon,7613033663246,9,7,6.207709093997222,43.45396365798055,0,False,2021-06-20,1
3115,13,599-74-8752,Sabrina Jordan,4047459007248,186,4,3.320022282853188,13.280089131412751,1,False,2021-05-16,1
3116,36,656-69-0420,Cynthia Smith,8410100070322,199,4,11.054243409127647,44.21697363651059,1,True,2021-06-05,1
3117,88,667-25-8948,Jerry Perry,55800249500,58,5,38.28707578086815,191.43537890434075,0,0,2021-06-18,0
3118,91,077-74-2907,Steven Farrell,7613033663246,60,9,0.24872637658628793,2.2385373892765914,0,0,2021-06-11,0
3119,95,766-21-8120,Jesus Smith,87932003361,89,1,3.6605437545705364,3.6605437545705364,0,0,2021-06-27,0
3120,76,690-18-6570,Jennifer Brown,4047459007248,115,5,20.473695530113353,102.36847765056677,0,True,2021-05-10,1
3121,64,088-66-2662,Susan Porter,7613033663246,176,5,77.55234215627723,387.76171078138617,1,0,2021-06-18,0
3122,94,466-43-0686,Gary Doyle,7613036484770,194,10,2.0300406109216165,20.300406109216166,0,0,2021-05-10,0
3123,0,416-44-6566,Kristopher Brennan,8714265973116,149,2,26.26190054573194,52.52380109146388,1,0,2021-05-10,0
3124,50,861-49-0942,Michael Anderson,8714265071362,171,3,9.337780250731207,28.01334075219362,0,0,2021-06-19,0
3125,3,480-62-2653,Mary Miller,4305615476261,13,3,6.490157160661569,19.47047148198471,1,0,2021-05-15,0
3126,79,118-04-5055,Joshua Davis,3182550720854,113,9,17.865268860496293,160.78741974446663,0,False,2021-05-10,1
3127,49,845-68-0961,Mrs. Samantha Hicks MD,41244241088,46,9,20.316292961101198,182.84663664991078,0,True,2021-05-31,1
3128,98,732-82-7923,Benjamin Ellis,4305615476261,74,6,7.776807703416683,46.6608462205001,0,0,2021-06-01,0
3129,61,590-03-0667,Brian Johnson,46798771272,139,8,10.244447450388254,81.95557960310603,1,False,2021-05-21,1
3130,44,240-99-3921,Michael Jones,56366105712,66,6,69.60918695137555,417.6551217082533,1,True,2021-06-29,1
3131,39,445-49-8544,Courtney Pittman,1810295,130,4,23.716898937208594,94.86759574883438,1,0,2021-06-20,0
3132,18,030-53-2925,Heather Moore,8000066444505,18,9,6.249913842293752,56.24922458064377,0,0,2021-06-19,0
3133,23,450-10-4560,Sharon Fuller,4305615476261,122,4,75.67572182528164,302.70288730112657,1,0,2021-06-30,0
3134,35,830-54-7610,Elizabeth Smith,20665654,70,7,71.7847181204674,502.4930268432718,0,0,2021-05-20,0
3135,9,022-03-1503,Courtney Hanna,87932003361,89,8,3.6605437545705364,29.28435003656429,1,True,2021-05-19,1
3136,35,551-22-8424,John Shaffer,29046201,138,9,69.10122143445398,621.9109929100857,0,0,2021-05-04,0
3137,27,888-72-0535,Kelly Lewis,87932000278,84,4,11.623611490915442,46.49444596366177,0,True,2021-05-12,1
3138,12,532-68-9220,Andrew Anderson,87932003477,140,8,35.27968673503639,282.23749388029114,1,True,2021-05-14,1
3139,56,040-43-7507,Nathan Phillips,8714265973116,149,3,26.26190054573194,78.78570163719581,0,0,2021-05-16,0
